
@emotion/babel-plugin,11.13.5
stylis,4.2.0
source-map,0.5.7
spfx-uifabric-themes,0.9.0
regexify-string,1.0.19
react-quill,2.0.0
react-mentions,4.4.10
@babel/runtime,7.4.5
react-map-gl,8.1.0
react-dropzone,14.3.8
react-accessible-accordion,5.0.1
pmtiles,4.3.0
nano-css,5.6.2
markdown-it,14.1.0
argparse,2.0.1
maplibre-gl,5.13.0
jotai,2.15.1
he,1.2.0
date-fns,2.30.0
color,4.2.3
animate.css,4.1.1
monaco-editor,0.29.1
adaptivecards-templating,2.3.1
adaptivecards-designer,2.4.4
swiper,8.4.7
adaptivecards,2.11.2
adaptive-expressions,4.22.3
strnum,1.1.2
uuid,8.3.2
fast-xml-parser,4.5.3
@uifabric/utilities,7.38.2
tslib,1.14.1
@fluentui/dom-utilities,1.1.2
@uifabric/react-hooks,7.16.4
tslib,1.14.1
@fluentui/react-window-provider,1.0.6
@uifabric/icons,7.9.5
tslib,1.14.1
@pnp/telemetry-js,2.0.0
@nuvemerudita/react-controls,1.0.0
@types/scheduler,0.16.8
@types/react,17.0.90
@iconify/react,5.2.1
@monaco-editor/loader,1.7.0
@microsoft/sp-listview-extensibility,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-adaptive-card-extension-base,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/mgt-spfx,3.1.3
@microsoft/mgt-react,3.1.3
@juggle/resize-observer,3.4.0
@iconify/react,4.1.1
@fluentui/styles,0.66.5
@fluentui/scheme-utilities,8.3.72
@fluentui/react-theme-provider,0.19.16
tslib,1.14.1
@fluentui/theme,1.7.13
@fluentui/react-window-provider,1.0.6
@fluentui/react-northstar,0.66.0
tslib,1.14.1
@fluentui/dom-utilities,1.1.2
@fluentui/react-icons-northstar,0.66.5
@fluentui/react-file-type-icons,8.15.2
@emotion/css,11.13.5
jju,1.4.0
base64-js,1.5.1
loader-utils,3.2.2
css-loader,3.4.2
json5,1.0.2
loader-utils,1.4.2
true-case-path,2.2.1
tar,6.2.1
yallist,4.0.0
mkdirp,1.0.4
minipass,5.0.0
strict-uri-encode,2.0.0
ssri,8.0.1
rxjs,6.6.7
tslib,1.14.1
read-package-tree,5.1.6
pnpm-sync-lib,0.2.9
semver,7.7.3
@pnpm/types,9.4.2
@pnpm/crypto.base32-hash,2.0.0
yaml,2.4.1
@pnpm/dependency-path,2.1.8
npm-package-arg,6.1.1
semver,5.7.2
hosted-git-info,2.8.9
npm-check,6.0.1
p-limit,3.1.0
p-locate,5.0.0
locate-path,6.0.0
find-up,5.0.0
merge2,1.4.1
ignore,5.3.2
array-union,2.1.0
human-signals,2.1.0
get-stream,6.0.1
supports-color,7.2.0
throat,6.0.2
pkg-dir,5.0.0
globby,11.1.0
execa,5.1.1
chalk,4.1.2
js-yaml,3.13.1
inquirer,7.3.3
supports-color,7.2.0
chalk,4.1.2
ignore,5.1.9
https-proxy-agent,5.0.1
agent-base,6.0.2
figures,3.0.0
escape-string-regexp,1.0.5
dependency-path,9.2.8
@pnpm/types,8.9.0
@pnpm/crypto.base32-hash,1.0.1
cli-table,0.3.11
colors,1.0.3
builtin-modules,3.1.0
@yarnpkg/lockfile,1.0.2
@rushstack/stream-collator,4.1.88
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
@rushstack/terminal,0.15.0
@rushstack/node-core-library,5.11.0
@rushstack/rush-http-build-cache-plugin,5.150.0
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
@rushstack/node-core-library,5.11.0
@rushstack/rush-azure-storage-build-cache-plugin,5.150.0
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
@rushstack/terminal,0.15.0
@rushstack/node-core-library,5.11.0
@rushstack/rush-amazon-s3-build-cache-plugin,5.150.0
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
@rushstack/terminal,0.15.0
@rushstack/node-core-library,5.11.0
@rushstack/package-extractor,0.10.14
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
semver,7.5.4
@rushstack/ts-command-line,4.23.5
@rushstack/terminal,0.15.0
@rushstack/node-core-library,5.11.0
@rushstack/package-deps-hash,4.3.10
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
@rushstack/node-core-library,5.11.0
@rushstack/lookup-by-path,0.5.9
@pnpm/link-bins,5.3.25
@pnpm/types,6.4.0
@pnpm/dependency-path-lockfile-pre-v9,2.1.8
semver,7.7.3
@pnpm/types,9.4.2
@pnpm/crypto.base32-hash,2.0.0
@pnpm/dependency-path,5.1.7
semver,7.7.3
fast-xml-parser,5.3.2
@typespec/ts-http-runtime,0.3.2
tslib,2.8.1
https-proxy-agent,7.0.6
events,3.3.0
@azure/logger,1.3.0
tslib,2.8.1
@azure/core-xml,1.5.0
tslib,2.8.1
@azure/core-util,1.13.1
tslib,2.8.1
@azure/core-tracing,1.3.1
tslib,2.8.1
@azure/core-rest-pipeline,1.22.2
tslib,2.8.1
@azure/core-paging,1.6.2
tslib,2.8.1
@azure/core-lro,2.7.2
tslib,2.8.1
@azure/core-http-compat,2.3.1
@azure/core-client,1.10.1
tslib,2.8.1
@azure/core-auth,1.10.1
tslib,2.8.1
@azure/abort-controller,2.1.2
tslib,2.8.1
uuid,9.0.1
tapable,1.1.3
source-map-loader,4.0.2
iconv-lite,0.6.3
mime,2.5.2
jszip,3.8.0
html-loader,4.2.0
git-repo-info,2.1.1
fast-glob,3.2.12
merge2,1.4.1
cors,2.8.5
@types/tapable,1.0.6
@rushstack/webpack5-module-minifier-plugin,5.5.96
tapable,2.2.1
@rushstack/webpack5-localization-plugin,0.13.5
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
@rushstack/node-core-library,5.12.0
@rushstack/set-webpack-public-path-plugin,5.1.76
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
@rushstack/node-core-library,5.12.0
@rushstack/module-minifier,0.7.12
source-map,0.7.6
@rushstack/localization-utilities,0.13.5
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
@rushstack/node-core-library,5.12.0
@rushstack/heft-config-file,0.16.7
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
@rushstack/rig-package,0.5.3
@rushstack/node-core-library,5.12.0
@microsoft/sp-css-loader,1.21.1
has-flag,3.0.0
yallist,4.0.0
lru-cache,6.0.0
normalize-url,6.1.0
icss-utils,5.1.0
stylehacks,5.1.1
universalify,2.0.1
jsonfile,6.2.0
postcss-unique-selectors,5.1.1
postcss-svgo,5.1.0
postcss-reduce-transforms,5.1.0
postcss-reduce-initial,5.1.2
postcss-ordered-values,5.1.3
postcss-normalize-whitespace,5.1.1
postcss-normalize-url,5.1.0
postcss-normalize-unicode,5.1.1
postcss-normalize-timing-functions,5.1.0
postcss-normalize-string,5.1.0
postcss-normalize-repeat-style,5.1.1
postcss-normalize-positions,5.1.1
postcss-normalize-display-values,5.1.0
postcss-normalize-charset,5.1.0
postcss-minify-selectors,5.2.1
postcss-minify-params,5.1.4
postcss-minify-gradients,5.1.1
postcss-minify-font-values,5.1.0
postcss-merge-rules,5.1.4
postcss-merge-longhand,5.1.7
postcss-discard-overridden,5.1.0
postcss-discard-empty,5.1.1
postcss-discard-duplicates,5.1.0
postcss-discard-comments,5.1.2
postcss-convert-values,5.1.3
postcss-colormin,5.3.1
postcss-calc,8.2.4
cssnano-utils,3.1.0
css-declaration-sorter,6.4.1
cssnano-preset-default,5.2.14
color-name,1.1.3
color-convert,1.9.3
supports-color,5.5.0
escape-string-regexp,1.0.5
ansi-styles,3.2.1
chalk,2.4.2
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
postcss-modules-values,4.0.0
postcss-modules-scope,3.0.0
postcss-modules-local-by-default,4.0.5
postcss-modules-extract-imports,3.0.0
postcss,8.5.6
cssnano,5.1.15
autoprefixer,9.7.1
picocolors,0.2.1
postcss,7.0.39
@rushstack/node-core-library,5.12.0
@microsoft/load-themed-styles,2.0.168
@microsoft/rush-lib,5.150.0
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
merge2,1.4.1
json-schema-traverse,1.0.0
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
uuid,8.3.2
tapable,2.2.1
semver,7.5.4
fast-glob,3.3.3
@rushstack/ts-command-line,4.23.5
@rushstack/terminal,0.15.0
@rushstack/rig-package,0.5.3
@rushstack/node-core-library,5.11.0
@rushstack/heft-config-file,0.16.6
@azure/storage-blob,12.26.0
@types/office-js,1.0.36
@microsoft/sp-top-actions,1.21.1
@microsoft/sp-image-helper,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
office-ui-fabric-core,11.0.1
requirejs,2.3.7
raw-loader,0.5.1
@types/requirejs,2.1.29
@rushstack/loader-raw-script,1.4.92
json5,1.0.2
loader-utils,1.4.2
isomorphic-fetch,3.0.0
whatwg-fetch,3.6.20
es6-promise,4.2.8
@microsoft/microsoft-graph-clientv1,1.7.2-spfx
tslib,1.14.1
adal-angular,1.0.16
@microsoft/teams-js-v2,2.32.0
@babel/runtime,7.28.4
@microsoft/microsoft-graph-client,3.0.2
@microsoft/sp-http-msgraph,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@fluentui/fluent2-theme,8.107.149
@fluentui/react-migration-v8-v9,9.9.16
stylis,4.3.6
rtl-css-js,1.16.1
csstype,3.2.3
@griffel/style-types,1.3.0
@emotion/hash,0.9.2
@fluentui/tokens,1.0.0-alpha.22
tabster,8.5.6
tslib,2.8.1
keyborg,2.6.0
@griffel/core,1.19.2
@floating-ui/utils,0.2.10
@floating-ui/core,1.7.3
use-sync-external-store,1.6.0
@floating-ui/dom,1.7.4
@floating-ui/devtools,0.2.3
@fluentui/priority-overflow,9.2.1
react-is,17.0.2
@ctrl/tinycolor,3.6.1
embla-carousel-fade,8.6.0
embla-carousel-autoplay,8.6.0
embla-carousel,8.6.0
@fluentui/keyboard-keys,9.0.8
@fluentui/react-motion-components-preview,0.14.1
@fluentui/react-jsx-runtime,9.3.3
@fluentui/react-icons,2.0.315
@fluentui/react-context-selector,9.2.12
@griffel/react,1.5.32
@fluentui/react-virtualizer,9.0.0-alpha.107
@fluentui/react-utilities,9.25.4
@fluentui/react-tree,9.15.6
@fluentui/react-tooltip,9.8.11
@fluentui/react-toolbar,9.6.12
@fluentui/react-toast,9.7.9
@fluentui/react-theme,9.2.0
@fluentui/react-textarea,9.6.11
@fluentui/react-text,9.6.11
@fluentui/react-teaching-popover,9.6.12
@fluentui/react-tags,9.7.12
@fluentui/react-tag-picker,9.7.12
@fluentui/react-tabster,9.26.10
@fluentui/react-tabs,9.10.7
@fluentui/react-table,9.19.5
@fluentui/react-switch,9.4.11
@fluentui/react-swatch-picker,9.4.11
@fluentui/react-spinner,9.7.11
@fluentui/react-spinbutton,9.5.11
@fluentui/react-slider,9.5.11
@fluentui/react-skeleton,9.4.11
@fluentui/react-shared-contexts,9.26.0
@fluentui/react-select,9.4.11
@fluentui/react-search,9.3.11
@fluentui/react-rating,9.3.11
@fluentui/react-radio,9.5.11
@fluentui/react-provider,9.22.11
@fluentui/react-progress,9.4.11
@fluentui/react-positioning,9.20.10
@fluentui/react-portal,9.8.8
@fluentui/react-popover,9.12.12
@fluentui/react-persona,9.5.12
@fluentui/react-overflow,9.6.5
@fluentui/react-nav,9.3.14
@fluentui/react-motion,9.11.4
@fluentui/react-message-bar,9.6.14
@fluentui/react-menu,9.20.5
@fluentui/react-list,9.6.6
@fluentui/react-link,9.7.0
@fluentui/react-label,9.3.11
@fluentui/react-input,9.7.11
@fluentui/react-infolabel,9.4.12
@fluentui/react-infobutton,9.0.0-beta.107
@fluentui/react-image,9.3.11
@fluentui/react-field,9.4.11
@fluentui/react-drawer,9.10.9
@fluentui/react-divider,9.4.11
@fluentui/react-dialog,9.16.3
@fluentui/react-combobox,9.16.12
@fluentui/react-color-picker,9.2.11
@fluentui/react-checkbox,9.5.11
@fluentui/react-carousel,9.8.12
@fluentui/react-card,9.5.6
@fluentui/react-button,9.6.12
@fluentui/react-breadcrumb,9.3.12
@fluentui/react-badge,9.4.11
@fluentui/react-avatar,9.9.12
@fluentui/react-aria,9.17.6
@fluentui/react-alert,9.0.0-beta.129
@fluentui/react-accordion,9.8.14
@microsoft/sp-dynamic-data,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@fluentui/react-components,9.72.7
@types/lodash,4.14.117
@rushstack/terminal,0.15.1
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
@rushstack/node-core-library,5.12.0
@microsoft/spfx-heft-plugins,1.21.1
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
ms,2.0.0
raw-body,2.5.1
qs,6.10.3
debug,2.6.9
body-parser,1.20.0
json-schema-traverse,1.0.0
semver,7.5.4
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
express,4.18.1
@rushstack/rig-package,0.5.3
resolve,1.22.11
@rushstack/node-core-library,5.12.0
resolve,1.22.11
decomment,0.9.5
sudo,1.0.3
open,8.4.2
gulp-connect,5.7.0
setprototypeof,1.1.0
inherits,2.0.3
statuses,1.4.0
on-finished,2.3.0
ms,2.0.0
mime,1.4.1
http-errors,1.6.3
destroy,1.0.4
depd,1.1.2
debug,2.6.9
send,0.16.2
ansi-colors,2.0.5
express,4.18.3
ms,2.0.0
debug,2.6.9
@rushstack/debug-certificate-manager,1.1.84
validator,13.15.23
commander,9.5.0
z-schema,5.0.5
@types/node,12.20.24
@rushstack/node-core-library,3.53.2
sass,1.44.0
postcss-modules,1.5.0
postcss,7.0.38
clean-css,4.2.1
autoprefixer,9.8.8
picocolors,0.2.1
@jridgewell/resolve-uri,3.1.2
@jridgewell/sourcemap-codec,1.5.5
@babel/helper-string-parser,7.27.1
@babel/helper-globals,7.28.0
@babel/helper-module-imports,7.27.1
lru-cache,5.1.1
browserslist,4.28.0
@babel/helper-validator-option,7.27.1
@babel/compat-data,7.28.5
jsesc,3.1.0
@jridgewell/trace-mapping,0.3.31
@jridgewell/gen-mapping,0.3.13
picocolors,1.1.1
js-tokens,4.0.0
@babel/helper-validator-identifier,7.28.5
json5,2.2.3
gensync,1.0.0-beta.2
debug,4.4.3
@jridgewell/remapping,2.3.5
@babel/types,7.28.5
@babel/traverse,7.28.5
@babel/template,7.27.2
@babel/parser,7.28.5
@babel/helpers,7.28.4
@babel/helper-module-transforms,7.28.3
@babel/helper-compilation-targets,7.27.2
semver,6.3.1
@babel/generator,7.28.5
@babel/code-frame,7.27.1
write-file-atomic,3.0.3
pirates,4.0.7
fast-json-stable-stringify,2.1.0
convert-source-map,1.9.0
@babel/core,7.28.5
semver,6.3.1
convert-source-map,2.0.0
@types/istanbul-lib-coverage,2.0.6
v8-to-istanbul,4.1.4
source-map,0.7.6
terminal-link,2.1.1
string-length,3.1.0
ansi-regex,4.1.1
strip-ansi,5.2.0
jest-worker,25.5.0
supports-color,7.2.0
istanbul-reports,3.2.0
istanbul-lib-source-maps,4.0.1
istanbul-lib-report,3.0.1
supports-color,7.2.0
istanbul-lib-instrument,4.0.3
semver,6.3.1
istanbul-lib-coverage,3.2.2
collect-v8-coverage,1.0.3
@bcoe/v8-coverage,0.2.3
strip-ansi,6.0.1
slash,3.0.0
rimraf,3.0.2
minimatch,3.1.2
glob,7.2.3
realpath-native,2.0.0
p-each-series,2.2.0
micromatch,4.0.8
jest-watcher,25.5.0
semver,6.3.1
make-dir,3.1.0
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
jest-util,25.5.0
@jest/types,25.5.0
jest-validate,25.5.0
react-is,16.13.1
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
@jest/types,25.5.0
pretty-format,25.5.0
jest-snapshot,25.5.1
react-is,16.13.1
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
@jest/types,25.5.0
semver,6.3.1
pretty-format,25.5.0
make-dir,3.1.0
jest-matcher-utils,25.5.0
jest-diff,25.5.0
expect,25.5.0
jest-runtime,25.5.4
wrap-ansi,6.2.0
yargs-parser,18.1.3
y18n,4.0.3
which-module,2.0.1
require-main-filename,2.0.0
cliui,6.0.0
make-dir,3.1.0
semver,6.3.1
minimatch,3.1.2
istanbul-lib-instrument,5.2.1
@types/istanbul-reports,1.1.2
babel-plugin-istanbul,6.1.1
@jest/fake-timers,25.5.0
jest-util,25.5.0
@jest/types,25.5.0
@jest/transform,25.5.1
yargs,15.4.1
jest-mock,25.5.0
glob,7.2.3
@types/yargs,15.0.20
@jest/environment,25.5.0
jest-runner,25.5.4
semver,6.3.1
make-dir,3.1.0
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
jest-mock,25.5.0
@jest/fake-timers,25.5.0
jest-util,25.5.0
@jest/types,25.5.0
@jest/environment,25.5.0
jest-resolve-dependencies,25.5.4
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
@jest/types,25.5.0
jest-resolve,25.5.1
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
@jest/types,25.5.0
jest-regex-util,25.2.6
jest-message-util,25.5.0
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
@jest/types,25.5.0
jest-haste-map,25.5.1
semver,6.3.1
make-dir,3.1.0
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
jest-util,25.5.0
@jest/types,25.5.0
jest-config,25.5.4
tr46,1.0.1
react-is,16.13.1
xml-name-validator,3.0.0
ws,7.5.10
whatwg-url,7.1.0
whatwg-mimetype,2.3.0
whatwg-encoding,1.0.5
webidl-conversions,4.0.2
w3c-xmlserializer,1.1.2
tough-cookie,3.0.1
saxes,3.1.11
parse5,5.1.0
html-encoding-sniffer,1.0.2
data-urls,1.1.0
cssstyle,2.3.0
cssom,0.3.8
acorn,7.4.1
make-dir,3.1.0
jsdom,15.2.1
jest-mock,25.5.0
@jest/fake-timers,25.5.0
@jest/environment,25.5.0
semver,6.3.1
minimatch,3.1.2
babel-preset-current-node-syntax,0.1.4
babel-plugin-jest-hoist,25.5.0
istanbul-lib-instrument,5.2.1
babel-preset-jest,25.5.0
babel-plugin-istanbul,6.1.1
@jest/transform,25.5.1
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
jest-util,25.5.0
babel-jest,25.5.1
@jest/types,25.5.0
pretty-format,25.5.0
jest-environment-jsdom,25.5.0
glob,7.2.3
jest-changed-files,25.5.0
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
@jest/types,25.5.0
graceful-fs,4.2.11
exit,0.1.2
chalk,3.0.0
supports-color,7.2.0
ansi-escapes,4.3.2
@jest/test-result,25.5.0
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
@jest/types,25.5.0
@jest/console,25.5.0
semver,6.3.1
make-dir,3.1.0
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
jest-util,25.5.0
@jest/types,25.5.0
z-schema,3.18.4
commander,2.20.3
xml,1.0.1
vinyl,2.2.1
through2,2.0.5
pretty-hrtime,1.0.3
orchestrator,0.3.8
once,1.3.3
end-of-stream,0.1.5
object-assign,4.1.1
node-notifier,10.0.1
uuid,8.3.2
merge2,1.0.3
lodash.merge,4.6.2
jest-nunit-reporter,1.3.1
jest-cli,25.4.0
wrap-ansi,6.2.0
yargs-parser,18.1.3
y18n,4.0.3
which-module,2.0.1
require-main-filename,2.0.0
cliui,6.0.0
semver,6.3.1
make-dir,3.1.0
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
jest-util,25.5.0
@jest/types,25.5.0
yargs,15.4.1
gulp-if,2.0.2
gulp-flatten,0.4.0
globby,5.0.0
glob-escape,0.0.2
glob,7.0.6
end-of-stream,1.1.0
once,1.3.3
del,2.2.2
minimatch,3.1.2
glob,7.2.3
rimraf,2.7.1
@types/yargs,0.0.34
@types/vinyl,2.0.3
@types/through2,2.0.32
@types/semver,7.3.5
@types/orchestrator,0.0.30
@types/node-notifier,8.0.2
@types/gulp,4.0.6
is-plain-object,2.0.4
is-descriptor,1.0.3
define-property,2.0.2
arr-diff,4.0.0
kind-of,3.2.2
binary-extensions,1.13.1
to-regex-range,2.1.1
is-number,3.0.0
is-extendable,0.1.1
fill-range,4.0.0
extend-shallow,2.0.1
micromatch,3.1.10
is-extendable,1.0.1
kind-of,6.0.3
extend-shallow,3.0.2
readdirp,2.2.1
is-binary-path,1.0.1
glob-parent,3.1.0
is-glob,3.1.0
fsevents,1.2.13
braces,2.3.2
anymatch,2.0.0
normalize-path,2.1.1
chokidar,2.1.8
@types/chalk,0.4.31
@jest/reporters,25.4.0
which,1.3.1
semver,6.3.1
make-dir,3.1.0
minimatch,3.1.2
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
babel-plugin-istanbul,6.1.1
istanbul-lib-instrument,5.2.1
jest-util,25.5.0
@jest/types,25.5.0
@jest/transform,25.5.1
node-notifier,6.0.0
glob,7.2.3
@jest/core,25.4.0
make-dir,3.1.0
semver,6.3.1
istanbul-lib-instrument,5.2.1
@types/yargs,15.0.20
@types/istanbul-reports,1.1.2
babel-plugin-istanbul,6.1.1
jest-util,25.5.0
@jest/types,25.5.0
@jest/transform,25.5.1
yargs,4.6.0
ansi-regex,2.1.1
strip-ansi,3.0.1
is-fullwidth-code-point,1.0.0
semver,5.7.2
hosted-git-info,2.8.9
strip-bom,2.0.0
parse-json,2.2.0
path-type,1.1.0
normalize-package-data,2.5.0
load-json-file,1.1.0
path-exists,2.1.0
read-pkg,1.1.0
find-up,1.1.2
yargs-parser,2.4.1
camelcase,3.0.0
string-width,1.0.2
read-pkg-up,1.0.1
camelcase,2.1.1
webpack,5.95.0
estraverse,4.3.0
tapable,2.3.0
schema-utils,3.3.0
eslint-scope,5.1.1
@microsoft/sp-build-core-tasks,1.21.1
yallist,4.0.0
lru-cache,6.0.0
universalify,2.0.1
jsonfile,6.2.0
json-schema-traverse,1.0.0
semver,7.5.4
resolve,1.22.11
fs-extra,11.3.2
ajv-draft-04,1.0.0
ajv,8.13.0
@rushstack/node-core-library,5.12.0
@microsoft/gulp-core-build-webpack,6.0.3
estraverse,4.3.0
tapable,2.3.0
schema-utils,3.3.0
eslint-scope,5.1.1
webpack,5.88.2
@microsoft/gulp-core-build-typescript,8.6.3
@microsoft/gulp-core-build-serve,3.13.0
@microsoft/gulp-core-build-sass,4.17.3
@microsoft/gulp-core-build,3.19.0
tr46,1.0.1
react-is,16.13.1
xml-name-validator,3.0.0
ws,7.5.10
whatwg-url,7.1.0
whatwg-mimetype,2.3.0
whatwg-encoding,1.0.5
webidl-conversions,4.0.2
w3c-xmlserializer,1.1.2
tough-cookie,3.0.1
saxes,3.1.11
parse5,5.1.0
html-encoding-sniffer,1.0.2
data-urls,1.1.0
cssstyle,2.3.0
cssom,0.3.8
acorn,7.4.1
make-dir,3.1.0
semver,6.3.1
@types/istanbul-reports,1.1.2
jsdom,15.2.1
jest-util,25.5.0
jest-mock,25.5.0
@jest/types,25.5.0
@types/yargs,15.0.20
@jest/fake-timers,25.5.0
@jest/environment,25.5.0
pretty-format,25.5.0
jest-diff,25.5.0
jest-environment-jsdom,25.4.0
jest,25.4.0
@types/jest,25.2.1
@microsoft/sp-search-extensibility,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-page-context,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-odata-types,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-loader,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-http-base,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-http,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-extension-base,1.21.1
@swc/helpers,0.5.12
tslib,2.8.1
@microsoft/sp-diagnostics,1.21.1
source-map,0.6.1
semver,7.3.8
yallist,4.0.0
lru-cache,6.0.0
resolve,1.17.0
lodash,4.17.21
colors,1.2.5
@rushstack/ts-command-line,4.7.10
@rushstack/rig-package,0.2.12
@microsoft/tsdoc-config,0.15.2
resolve,1.19.0
@microsoft/tsdoc,0.13.2
@microsoft/api-extractor-model,7.13.2
@rushstack/node-core-library,3.38.0
import-lazy,4.0.0
@types/node,10.17.13
@rushstack/node-core-library,3.53.3
validator,13.15.23
commander,9.5.0
z-schema,5.0.5
@types/node,12.20.24
@microsoft/api-extractor,7.15.2
typescript,4.2.4
@rushstack/node-core-library,3.38.0
@typescript-eslint/utils,8.26.1
brace-expansion,2.0.2
merge2,1.4.1
eslint-visitor-keys,4.2.1
ts-api-utils,2.1.0
semver,7.7.3
minimatch,9.0.5
fast-glob,3.3.3
@typescript-eslint/visitor-keys,8.26.1
@typescript-eslint/typescript-estree,8.26.1
@typescript-eslint/types,8.26.1
@typescript-eslint/scope-manager,8.26.1
@fluentui/dom-utilities,2.3.10
@swc/helpers,0.5.17
tslib,2.8.1
@fluentui/keyboard-key,0.4.23
@microsoft/load-themed-styles,1.10.295
@fluentui/utilities,8.17.1
@fluentui/theme,2.7.1
@fluentui/style-utilities,8.13.5
@fluentui/set-version,8.2.24
@fluentui/react-window-provider,2.3.1
@fluentui/react-portal-compat-context,9.0.15
@fluentui/react-hooks,8.10.1
@fluentui/react-focus,8.10.2
@fluentui/merge-styles,8.6.14
@fluentui/foundation-legacy,8.6.2
@fluentui/font-icons-mdl2,8.5.69
@fluentui/date-time-utilities,8.6.11
tslib,2.3.1
ts-jest,29.4.5
yargs-parser,21.1.1
type-fest,4.41.0
semver,7.7.3
spfx-fast-serve-helpers,1.21.1
has-flag,3.0.0
color-name,1.1.3
color-convert,1.9.3
supports-color,5.5.0
escape-string-regexp,1.0.5
ansi-styles,3.2.1
chalk,2.4.2
validator,13.15.23
yargs-parser,21.1.1
y18n,5.0.8
cliui,8.0.1
estraverse,4.3.0
eslint-scope,5.1.1
yallist,4.0.0
